StudentID,Date,Status,Reason
STU137,2025-06-02,Present,
STU137,2025-06-03,Present,
STU137,2025-06-04,Present,
STU137,2025-06-05,Present,
STU137,2025-06-06,Present,
STU137,2025-06-07,Present,
STU137,2025-06-08,Present,
STU137,2025-06-09,Present,
STU137,2025-06-10,Present,
STU137,2025-06-11,Present,
STU137,2025-06-12,Present,
STU137,2025-06-13,Present,
STU137,2025-06-14,Present,
STU137,2025-06-15,Present,
STU137,2025-06-16,Present,
STU137,2025-06-17,Present,
STU137,2025-06-18,Present,
STU137,2025-06-19,Present,
STU137,2025-06-20,Present,
STU138,2025-06-01,Present,
STU138,2025-06-02,Present,
STU138,2025-06-03,Present,
STU138,2025-06-04,Present,
STU138,2025-06-05,Present,
STU138,2025-06-06,Present,
STU138,2025-06-07,Present,
STU138,2025-06-08,Present,
STU138,2025-06-09,Present,
STU138,2025-06-10,Present,
STU138,2025-06-11,Present,
STU138,2025-06-12,Present,
STU138,2025-06-13,Present,
STU138,2025-06-14,Present,
STU138,2025-06-15,Present,
STU138,2025-06-16,Present,
STU138,2025-06-17,Present,
STU138,2025-06-18,Present,
STU138,2025-06-19,Present,
STU138,2025-06-20,Present,
STU139,2025-06-01,Present,
STU139,2025-06-02,Present,
STU139,2025-06-03,Present,
STU139,2025-06-04,Present,
STU139,2025-06-05,Present,
STU139,2025-06-06,Present,
STU139,2025-06-07,Present,
STU139,2025-06-08,Present,
STU139,2025-06-09,Present,
STU139,2025-06-10,Present,
STU139,2025-06-11,Present,
STU139,2025-06-12,Present,
STU139,2025-06-13,Present,
STU139,2025-06-14,Present,
STU139,2025-06-15,Present,
STU139,2025-06-16,Present,
STU139,2025-06-17,Present,
STU139,2025-06-18,Present,
STU139,2025-06-19,Present,
STU139,2025-06-20,Present,
STU140,2025-06-01,Present,
STU140,2025-06-02,Present,
STU140,2025-06-03,Present,
STU140,2025-06-04,Present,
STU140,2025-06-05,Present,
STU140,2025-06-06,Present,
STU140,2025-06-07,Present,
STU140,2025-06-08,Absent,Family Function
STU140,2025-06-09,Present,
STU140,2025-06-10,Present,
STU140,2025-06-11,Present,
STU140,2025-06-12,Present,
STU140,2025-06-13,Present,
STU140,2025-06-14,Present,
STU140,2025-06-15,Present,
STU140,2025-06-16,Absent,Sick Leave
STU140,2025-06-17,Absent,Family Function
STU140,2025-06-18,Present,
STU140,2025-06-19,Present,
STU140,2025-06-20,Present,
STU141,2025-06-01,Present,
STU141,2025-06-02,Present,
STU141,2025-06-03,Present,
STU141,2025-06-04,Present,
STU141,2025-06-05,Absent,Travel
STU141,2025-06-06,Present,
STU141,2025-06-07,Present,
STU141,2025-06-08,Present,
STU141,2025-06-09,Present,
STU141,2025-06-10,Present,
STU141,2025-06-11,Present,
STU141,2025-06-12,Present,
STU141,2025-06-13,Present,
STU141,2025-06-14,Present,
STU141,2025-06-15,Present,
STU141,2025-06-16,Present,
STU141,2025-06-17,Present,
STU141,2025-06-18,Present,
STU141,2025-06-19,Present,
STU141,2025-06-20,Present,
STU142,2025-06-01,Absent,Family Function
STU142,2025-06-02,Present,
STU142,2025-06-03,Present,
STU142,2025-06-04,Present,
STU142,2025-06-05,Present,
STU142,2025-06-06,Present,
STU142,2025-06-07,Present,
STU142,2025-06-08,Present,
STU142,2025-06-09,Present,
STU142,2025-06-10,Present,
STU142,2025-06-11,Present,
STU142,2025-06-12,Present,
STU142,2025-06-13,Present,
STU142,2025-06-14,Present,
STU142,2025-06-15,Present,
STU142,2025-06-16,Present,
STU142,2025-06-17,Present,
STU142,2025-06-18,Present,
STU142,2025-06-19,Present,
STU142,2025-06-20,Present,
STU143,2025-06-01,Present,
STU143,2025-06-02,Absent,Family Function
STU143,2025-06-03,Absent,Medical
STU143,2025-06-04,Present,
STU143,2025-06-05,Present,
STU143,2025-06-06,Present,
STU143,2025-06-07,Present,
STU143,2025-06-08,Present,
STU143,2025-06-09,Present,
STU143,2025-06-10,Present,
STU143,2025-06-11,Present,
STU143,2025-06-12,Present,
STU143,2025-06-13,Present,
STU143,2025-06-14,Present,
STU143,2025-06-15,Present,
STU143,2025-06-16,Present,
STU143,2025-06-17,Present,
STU143,2025-06-18,Present,
STU143,2025-06-19,Present,
STU143,2025-06-20,Present,
STU144,2025-06-01,Present,
STU144,2025-06-02,Present,
STU144,2025-06-03,Present,
STU144,2025-06-04,Present,
STU144,2025-06-05,Present,
STU144,2025-06-06,Absent,Family Function
STU144,2025-06-07,Present,
STU144,2025-06-08,Absent,Travel
STU144,2025-06-09,Present,
STU144,2025-06-10,Present,
STU144,2025-06-11,Absent,Sick Leave
STU144,2025-06-12,Present,
STU144,2025-06-13,Present,
STU144,2025-06-14,Present,
STU144,2025-06-15,Present,
STU144,2025-06-16,Present,
STU144,2025-06-17,Present,
STU144,2025-06-18,Present,
STU144,2025-06-19,Present,
STU144,2025-06-20,Present,
STU145,2025-06-01,Present,
STU145,2025-06-02,Present,
STU145,2025-06-03,Absent,Sick Leave
STU145,2025-06-04,Present,
STU145,2025-06-05,Present,
STU145,2025-06-06,Present,
STU145,2025-06-07,Present,
STU145,2025-06-08,Present,
STU145,2025-06-09,Present,
STU145,2025-06-10,Present,
STU145,2025-06-11,Present,
STU145,2025-06-12,Absent,Medical
STU145,2025-06-13,Present,
STU145,2025-06-14,Absent,Sick Leave
STU145,2025-06-15,Present,
STU145,2025-06-16,Present,
STU145,2025-06-17,Present,
STU145,2025-06-18,Present,
STU145,2025-06-19,Present,
STU145,2025-06-20,Present,
STU146,2025-06-01,Present,
STU146,2025-06-02,Absent,Family Function
STU146,2025-06-03,Present,
STU146,2025-06-04,Present,
STU146,2025-06-05,Present,
STU146,2025-06-06,Present,
STU146,2025-06-07,Present,
STU146,2025-06-08,Present,
STU146,2025-06-09,Present,
STU146,2025-06-10,Present,
STU146,2025-06-11,Present,
STU146,2025-06-12,Present,
STU146,2025-06-13,Present,
STU146,2025-06-14,Present,
STU146,2025-06-15,Present,
STU146,2025-06-16,Present,
STU146,2025-06-17,Present,
STU146,2025-06-18,Present,
STU146,2025-06-19,Present,
STU146,2025-06-20,Present,
STU147,2025-06-01,Present,
STU147,2025-06-02,Present,
STU147,2025-06-03,Present,
STU147,2025-06-04,Present,
STU147,2025-06-05,Present,
STU147,2025-06-06,Present,
STU147,2025-06-07,Present,
STU147,2025-06-08,Absent,Medical
STU147,2025-06-09,Present,
STU147,2025-06-10,Present,
STU147,2025-06-11,Present,
STU147,2025-06-12,Present,
STU147,2025-06-13,Present,
STU147,2025-06-14,Present,
STU147,2025-06-15,Present,
STU147,2025-06-16,Present,
STU147,2025-06-17,Present,
STU147,2025-06-18,Absent,Travel
STU147,2025-06-19,Present,
STU147,2025-06-20,Present,
STU148,2025-06-01,Present,
STU148,2025-06-02,Present,
STU148,2025-06-03,Present,
STU148,2025-06-04,Present,
STU148,2025-06-05,Present,
STU148,2025-06-06,Present,
STU148,2025-06-07,Present,
STU148,2025-06-08,Present,
STU148,2025-06-09,Present,
STU148,2025-06-10,Present,
STU148,2025-06-11,Present,
STU148,2025-06-12,Present,
STU148,2025-06-13,Present,
STU148,2025-06-14,Present,
STU148,2025-06-15,Present,
STU148,2025-06-16,Present,
STU148,2025-06-17,Absent,Travel
STU148,2025-06-18,Present,
STU148,2025-06-19,Present,
STU148,2025-06-20,Present,
STU149,2025-06-01,Present,
STU149,2025-06-02,Present,
STU149,2025-06-03,Present,
STU149,2025-06-04,Present,
STU149,2025-06-05,Present,
STU149,2025-06-06,Present,
STU149,2025-06-07,Present,
STU149,2025-06-08,Present,
STU149,2025-06-09,Present,
STU149,2025-06-10,Present,
STU149,2025-06-11,Present,
STU149,2025-06-12,Present,
STU149,2025-06-13,Present,
STU149,2025-06-14,Present,
STU149,2025-06-15,Present,
STU149,2025-06-16,Present,
STU149,2025-06-17,Present,
STU149,2025-06-18,Absent,Sick Leave
STU149,2025-06-19,Absent,Travel
STU149,2025-06-20,Present,
STU150,2025-06-01,Present,
STU150,2025-06-02,Present,
STU150,2025-06-03,Present,
STU150,2025-06-04,Present,
STU150,2025-06-05,Present,
STU150,2025-06-06,Present,
STU150,2025-06-07,Present,
STU150,2025-06-08,Present,
STU150,2025-06-09,Present,
STU150,2025-06-10,Present,
STU150,2025-06-11,Present,
STU150,2025-06-12,Present,
STU150,2025-06-13,Present,
STU150,2025-06-14,Present,
STU150,2025-06-15,Present,
STU150,2025-06-16,Present,
STU150,2025-06-17,Present,
STU150,2025-06-18,Absent,Travel
STU150,2025-06-19,Present,
STU150,2025-06-20,Present,
STU151,2025-06-01,Present,
STU151,2025-06-02,Present,
STU151,2025-06-03,Present,
STU151,2025-06-04,Present,
STU151,2025-06-05,Present,
STU151,2025-06-06,Present,
STU151,2025-06-07,Present,
STU151,2025-06-08,Absent,Family Function
STU151,2025-06-09,Present,
STU151,2025-06-10,Present,
STU151,2025-06-11,Present,
STU151,2025-06-12,Present,
STU151,2025-06-13,Absent,Travel
STU151,2025-06-14,Present,
STU151,2025-06-15,Present,
STU151,2025-06-16,Present,
STU151,2025-06-17,Present,
STU151,2025-06-18,Absent,Sick Leave
STU151,2025-06-19,Present,
STU151,2025-06-20,Present,
STU152,2025-06-01,Present,
STU152,2025-06-02,Present,
STU152,2025-06-03,Present,
STU152,2025-06-04,Present,
STU152,2025-06-05,Present,
STU152,2025-06-06,Present,
STU152,2025-06-07,Absent,Travel
STU152,2025-06-08,Present,
STU152,2025-06-09,Present,
STU152,2025-06-10,Present,
STU152,2025-06-11,Present,
STU152,2025-06-12,Present,
STU152,2025-06-13,Present,
STU152,2025-06-14,Present,
STU152,2025-06-15,Present,
STU152,2025-06-16,Present,
STU152,2025-06-17,Present,
STU152,2025-06-18,Absent,Travel
STU152,2025-06-19,Present,
STU152,2025-06-20,Present,
STU153,2025-06-01,Present,
STU153,2025-06-02,Present,
STU153,2025-06-03,Present,
STU153,2025-06-04,Present,
STU153,2025-06-05,Present,
STU153,2025-06-06,Present,
STU153,2025-06-07,Present,
STU153,2025-06-08,Present,
STU153,2025-06-09,Present,
STU153,2025-06-10,Present,
STU153,2025-06-11,Present,
STU153,2025-06-12,Present,
STU153,2025-06-13,Present,
STU153,2025-06-14,Present,
STU153,2025-06-15,Present,
STU153,2025-06-16,Present,
STU153,2025-06-17,Present,
STU153,2025-06-18,Present,
STU153,2025-06-19,Present,
STU153,2025-06-20,Present,
STU154,2025-06-01,Present,
STU154,2025-06-02,Present,
STU154,2025-06-03,Present,
STU154,2025-06-04,Present,
STU154,2025-06-05,Present,
STU154,2025-06-06,Present,
STU154,2025-06-07,Present,
STU154,2025-06-08,Present,
STU154,2025-06-09,Present,
STU154,2025-06-10,Present,
STU154,2025-06-11,Present,
STU154,2025-06-12,Present,
STU154,2025-06-13,Present,
STU154,2025-06-14,Present,
STU154,2025-06-15,Present,
STU154,2025-06-16,Present,
STU154,2025-06-17,Present,
STU154,2025-06-18,Present,
STU154,2025-06-19,Present,
STU154,2025-06-20,Present,
STU155,2025-06-01,Present,
STU155,2025-06-02,Present,
STU155,2025-06-03,Present,
STU155,2025-06-04,Present,
STU155,2025-06-05,Present,
STU155,2025-06-06,Present,
STU155,2025-06-07,Present,
STU155,2025-06-08,Present,
STU155,2025-06-09,Present,
STU155,2025-06-10,Present,
STU155,2025-06-11,Present,
STU155,2025-06-12,Present,
STU155,2025-06-13,Present,
STU155,2025-06-14,Present,
STU155,2025-06-15,Present,
STU155,2025-06-16,Present,
STU155,2025-06-17,Present,
STU155,2025-06-18,Present,
STU155,2025-06-19,Present,
STU155,2025-06-20,Present,
STU156,2025-06-01,Absent,Travel
STU156,2025-06-02,Present,
STU156,2025-06-03,Present,
STU156,2025-06-04,Present,
STU156,2025-06-05,Present,
STU156,2025-06-06,Present,
STU156,2025-06-07,Present,
STU156,2025-06-08,Present,
STU156,2025-06-09,Present,
STU156,2025-06-10,Present,
STU156,2025-06-11,Present,
STU156,2025-06-12,Present,
STU156,2025-06-13,Present,
STU156,2025-06-14,Present,
STU156,2025-06-15,Present,
STU156,2025-06-16,Present,
STU156,2025-06-17,Present,
STU156,2025-06-18,Present,
STU156,2025-06-19,Present,
STU156,2025-06-20,Present,
STU157,2025-06-01,Present,
STU157,2025-06-02,Present,
STU157,2025-06-03,Present,
STU157,2025-06-04,Present,
STU157,2025-06-05,Present,
STU157,2025-06-06,Present,
STU157,2025-06-07,Present,
STU157,2025-06-08,Absent,Travel
STU157,2025-06-09,Present,
STU157,2025-06-10,Present,
STU157,2025-06-11,Present,
STU157,2025-06-12,Present,
STU157,2025-06-13,Present,
STU157,2025-06-14,Present,
STU157,2025-06-15,Present,
STU157,2025-06-16,Present,
STU157,2025-06-17,Present,
STU157,2025-06-18,Present,
STU157,2025-06-19,Present,
STU157,2025-06-20,Present,
STU158,2025-06-01,Present,
STU158,2025-06-02,Present,
STU158,2025-06-03,Present,
STU158,2025-06-04,Present,
STU158,2025-06-05,Present,
STU158,2025-06-06,Present,
STU158,2025-06-07,Absent,Family Function
STU158,2025-06-08,Present,
STU158,2025-06-09,Present,
STU158,2025-06-10,Present,
STU158,2025-06-11,Absent,Medical
STU158,2025-06-12,Present,
STU158,2025-06-13,Present,
STU158,2025-06-14,Present,
STU158,2025-06-15,Absent,Sick Leave
STU158,2025-06-16,Present,
STU158,2025-06-17,Present,
STU158,2025-06-18,Present,
STU158,2025-06-19,Absent,Medical
STU158,2025-06-20,Present,
STU159,2025-06-01,Present,
STU159,2025-06-02,Present,
STU159,2025-06-03,Present,
STU159,2025-06-04,Present,
STU159,2025-06-05,Present,
STU159,2025-06-06,Present,
STU159,2025-06-07,Present,
STU159,2025-06-08,Present,
STU159,2025-06-09,Present,
STU159,2025-06-10,Present,
STU159,2025-06-11,Present,
STU159,2025-06-12,Present,
STU159,2025-06-13,Present,
STU159,2025-06-14,Present,
STU159,2025-06-15,Present,
STU159,2025-06-16,Present,
STU159,2025-06-17,Present,
STU159,2025-06-18,Present,
STU159,2025-06-19,Present,
STU159,2025-06-20,Present,
STU160,2025-06-01,Present,
STU160,2025-06-02,Present,
STU160,2025-06-03,Present,
STU160,2025-06-04,Present,
STU160,2025-06-05,Present,
STU160,2025-06-06,Present,
STU160,2025-06-07,Present,
STU160,2025-06-08,Present,
STU160,2025-06-09,Present,
STU160,2025-06-10,Present,
STU160,2025-06-11,Present,
STU160,2025-06-12,Present,
STU160,2025-06-13,Present,
STU160,2025-06-14,Absent,Medical
STU160,2025-06-15,Present,
STU160,2025-06-16,Present,
STU160,2025-06-17,Present,
STU160,2025-06-18,Present,
STU160,2025-06-19,Present,
STU160,2025-06-20,Absent,Medical
STU161,2025-06-01,Present,
STU161,2025-06-02,Present,
STU161,2025-06-03,Present,
STU161,2025-06-04,Present,
STU161,2025-06-05,Present,
STU161,2025-06-06,Present,
STU161,2025-06-07,Present,
STU161,2025-06-08,Absent,Medical
STU161,2025-06-09,Present,
STU161,2025-06-10,Present,
STU161,2025-06-11,Present,
STU161,2025-06-12,Present,
STU161,2025-06-13,Present,
STU161,2025-06-14,Present,
STU161,2025-06-15,Present,
STU161,2025-06-16,Present,
STU161,2025-06-17,Present,
STU161,2025-06-18,Present,
STU161,2025-06-19,Present,
STU161,2025-06-20,Present,
STU162,2025-06-01,Present,
STU162,2025-06-02,Present,
STU162,2025-06-03,Present,
STU162,2025-06-04,Present,
STU162,2025-06-05,Present,
STU162,2025-06-06,Present,
STU162,2025-06-07,Present,
STU162,2025-06-08,Present,
STU162,2025-06-09,Present,
STU162,2025-06-10,Present,
STU162,2025-06-11,Present,
STU162,2025-06-12,Present,
STU162,2025-06-13,Absent,Family Function
STU162,2025-06-14,Present,
STU162,2025-06-15,Present,
STU162,2025-06-16,Present,
STU162,2025-06-17,Present,
STU162,2025-06-18,Present,
STU162,2025-06-19,Present,
STU162,2025-06-20,Present,
STU163,2025-06-01,Present,
STU163,2025-06-02,Present,
STU163,2025-06-03,Present,
STU163,2025-06-04,Present,
STU163,2025-06-05,Present,
STU163,2025-06-06,Present,
STU163,2025-06-07,Present,
STU163,2025-06-08,Present,
STU163,2025-06-09,Present,
STU163,2025-06-10,Present,
STU163,2025-06-11,Present,
STU163,2025-06-12,Present,
STU163,2025-06-13,Present,
STU163,2025-06-14,Present,
STU163,2025-06-15,Present,
STU163,2025-06-16,Present,
STU163,2025-06-17,Present,
STU163,2025-06-18,Present,
STU163,2025-06-19,Present,
STU163,2025-06-20,Present,
STU164,2025-06-01,Present,
STU164,2025-06-02,Present,
STU164,2025-06-03,Present,
STU164,2025-06-04,Present,
STU164,2025-06-05,Present,
STU164,2025-06-06,Absent,Family Function
STU164,2025-06-07,Present,
STU164,2025-06-08,Present,
STU164,2025-06-09,Present,
STU164,2025-06-10,Present,
STU164,2025-06-11,Absent,Family Function
STU164,2025-06-12,Present,
STU164,2025-06-13,Present,
STU164,2025-06-14,Absent,Medical
STU164,2025-06-15,Present,
STU164,2025-06-16,Present,
STU164,2025-06-17,Present,
STU164,2025-06-18,Present,
STU164,2025-06-19,Present,
STU164,2025-06-20,Present,
STU165,2025-06-01,Present,
STU165,2025-06-02,Present,
STU165,2025-06-03,Present,
STU165,2025-06-04,Present,
STU165,2025-06-05,Present,
STU165,2025-06-06,Present,
STU165,2025-06-07,Present,
STU165,2025-06-08,Present,
STU165,2025-06-09,Present,
STU165,2025-06-10,Present,
STU165,2025-06-11,Present,
STU165,2025-06-12,Present,
STU165,2025-06-13,Present,
STU165,2025-06-14,Present,
STU165,2025-06-15,Present,
STU165,2025-06-16,Present,
STU165,2025-06-17,Present,
STU165,2025-06-18,Present,
STU165,2025-06-19,Present,
STU165,2025-06-20,Present,
STU166,2025-06-01,Present,
STU166,2025-06-02,Present,
STU166,2025-06-03,Present,
STU166,2025-06-04,Present,
STU166,2025-06-05,Present,
STU166,2025-06-06,Present,
STU166,2025-06-07,Present,
STU166,2025-06-08,Present,
STU166,2025-06-09,Present,
STU166,2025-06-10,Present,
STU166,2025-06-11,Present,
STU166,2025-06-12,Present,
STU166,2025-06-13,Present,
STU166,2025-06-14,Present,
STU166,2025-06-15,Present,
STU166,2025-06-16,Present,
STU166,2025-06-17,Present,
STU166,2025-06-18,Absent,Family Function
STU166,2025-06-19,Present,
STU166,2025-06-20,Present,
STU167,2025-06-01,Absent,Family Function
STU167,2025-06-02,Present,
STU167,2025-06-03,Present,
STU167,2025-06-04,Present,
STU167,2025-06-05,Present,
STU167,2025-06-06,Present,
STU167,2025-06-07,Present,
STU167,2025-06-08,Present,
STU167,2025-06-09,Present,
STU167,2025-06-10,Present,
STU167,2025-06-11,Present,
STU167,2025-06-12,Present,
STU167,2025-06-13,Present,
STU167,2025-06-14,Present,
STU167,2025-06-15,Present,
STU167,2025-06-16,Absent,Medical
STU167,2025-06-17,Present,
STU167,2025-06-18,Present,
STU167,2025-06-19,Present,
STU167,2025-06-20,Present,
STU168,2025-06-01,Present,
STU168,2025-06-02,Present,
STU168,2025-06-03,Present,
STU168,2025-06-04,Present,
STU168,2025-06-05,Present,
STU168,2025-06-06,Present,
STU168,2025-06-07,Absent,Medical
STU168,2025-06-08,Present,
STU168,2025-06-09,Present,
STU168,2025-06-10,Present,
STU168,2025-06-11,Present,
STU168,2025-06-12,Present,
STU168,2025-06-13,Present,
STU168,2025-06-14,Present,
STU168,2025-06-15,Present,
STU168,2025-06-16,Present,
STU168,2025-06-17,Absent,Family Function
STU168,2025-06-18,Present,
STU168,2025-06-19,Present,
STU168,2025-06-20,Present,
STU169,2025-06-01,Present,
STU169,2025-06-02,Present,
STU169,2025-06-03,Present,
STU169,2025-06-04,Absent,Travel
STU169,2025-06-05,Present,
STU169,2025-06-06,Absent,Sick Leave
STU169,2025-06-07,Present,
STU169,2025-06-08,Present,
STU169,2025-06-09,Present,
STU169,2025-06-10,Present,
STU169,2025-06-11,Present,
STU169,2025-06-12,Present,
STU169,2025-06-13,Present,
STU169,2025-06-14,Present,
STU169,2025-06-15,Present,
STU169,2025-06-16,Present,
STU169,2025-06-17,Present,
STU169,2025-06-18,Present,
STU169,2025-06-19,Present,
STU169,2025-06-20,Present,
STU170,2025-06-01,Present,
STU170,2025-06-02,Present,
STU170,2025-06-03,Present,
STU170,2025-06-04,Present,
STU170,2025-06-05,Present,
STU170,2025-06-06,Present,
STU170,2025-06-07,Present,
STU170,2025-06-08,Present,
STU170,2025-06-09,Absent,Travel
STU170,2025-06-10,Present,
STU170,2025-06-11,Present,
STU170,2025-06-12,Present,
STU170,2025-06-13,Present,
STU170,2025-06-14,Absent,Travel
STU170,2025-06-15,Present,
STU170,2025-06-16,Present,
STU170,2025-06-17,Present,
STU170,2025-06-18,Present,
STU170,2025-06-19,Present,
STU170,2025-06-20,Present,
STU171,2025-06-01,Present,
STU171,2025-06-02,Present,
STU171,2025-06-03,Present,
STU171,2025-06-04,Present,
STU171,2025-06-05,Absent,Sick Leave
STU171,2025-06-06,Present,
STU171,2025-06-07,Present,
STU171,2025-06-08,Present,
STU171,2025-06-09,Present,
STU171,2025-06-10,Present,
STU171,2025-06-11,Present,
STU171,2025-06-12,Present,
STU171,2025-06-13,Present,
STU171,2025-06-14,Present,
STU171,2025-06-15,Present,
STU171,2025-06-16,Present,
STU171,2025-06-17,Present,
STU171,2025-06-18,Present,
STU171,2025-06-19,Present,
STU171,2025-06-20,Present,
STU172,2025-06-01,Present,
STU172,2025-06-02,Present,
STU172,2025-06-03,Present,
STU172,2025-06-04,Present,
STU172,2025-06-05,Absent,Family Function
STU172,2025-06-06,Present,
STU172,2025-06-07,Absent,Travel
STU172,2025-06-08,Absent,Sick Leave
STU172,2025-06-09,Present,
STU172,2025-06-10,Present,
STU172,2025-06-11,Present,
STU172,2025-06-12,Present,
STU172,2025-06-13,Present,
STU172,2025-06-14,Present,
STU172,2025-06-15,Present,
STU172,2025-06-16,Present,
STU172,2025-06-17,Absent,Sick Leave
STU172,2025-06-18,Present,
STU172,2025-06-19,Present,
STU172,2025-06-20,Present,
STU173,2025-06-01,Present,
STU173,2025-06-02,Present,
STU173,2025-06-03,Present,
STU173,2025-06-04,Present,
STU173,2025-06-05,Present,
STU173,2025-06-06,Present,
STU173,2025-06-07,Present,
STU173,2025-06-08,Present,
STU173,2025-06-09,Present,
STU173,2025-06-10,Present,
STU173,2025-06-11,Present,
STU173,2025-06-12,Absent,Sick Leave
STU173,2025-06-13,Present,
STU173,2025-06-14,Present,
STU173,2025-06-15,Present,
STU173,2025-06-16,Present,
STU173,2025-06-17,Present,
STU173,2025-06-18,Present,
STU173,2025-06-19,Present,
STU173,2025-06-20,Present,
STU174,2025-06-01,Present,
STU174,2025-06-02,Present,
STU174,2025-06-03,Absent,Travel
STU174,2025-06-04,Present,
STU174,2025-06-05,Present,
STU174,2025-06-06,Present,
STU174,2025-06-07,Present,
STU174,2025-06-08,Present,
STU174,2025-06-09,Present,
STU174,2025-06-10,Present,
STU174,2025-06-11,Present,
STU174,2025-06-12,Present,
STU174,2025-06-13,Present,
STU174,2025-06-14,Present,
STU174,2025-06-15,Present,
STU174,2025-06-16,Present,
STU174,2025-06-17,Present,
STU174,2025-06-18,Absent,Family Function
STU174,2025-06-19,Present,
STU174,2025-06-20,Present,
STU175,2025-06-01,Present,
STU175,2025-06-02,Present,
STU175,2025-06-03,Present,
STU175,2025-06-04,Present,
STU175,2025-06-05,Present,
STU175,2025-06-06,Present,
STU175,2025-06-07,Absent,Medical
STU175,2025-06-08,Present,
STU175,2025-06-09,Present,
STU175,2025-06-10,Absent,Travel
STU175,2025-06-11,Present,
STU175,2025-06-12,Present,
STU175,2025-06-13,Absent,Medical
STU175,2025-06-14,Present,
STU175,2025-06-15,Present,
STU175,2025-06-16,Present,
STU175,2025-06-17,Present,
STU175,2025-06-18,Present,
STU175,2025-06-19,Present,
STU175,2025-06-20,Present,
STU176,2025-06-01,Present,
STU176,2025-06-02,Present,
STU176,2025-06-03,Present,
STU176,2025-06-04,Present,
STU176,2025-06-05,Present,
STU176,2025-06-06,Absent,Family Function
STU176,2025-06-07,Present,
STU176,2025-06-08,Present,
STU176,2025-06-09,Present,
STU176,2025-06-10,Present,
STU176,2025-06-11,Present,
STU176,2025-06-12,Present,
STU176,2025-06-13,Present,
STU176,2025-06-14,Present,
STU176,2025-06-15,Present,
STU176,2025-06-16,Present,
STU176,2025-06-17,Absent,Sick Leave
STU176,2025-06-18,Absent,Travel
STU176,2025-06-19,Present,
STU176,2025-06-20,Present,
STU177,2025-06-01,Present,
STU177,2025-06-02,Present,
STU177,2025-06-03,Present,
STU177,2025-06-04,Present,
STU177,2025-06-05,Present,
STU177,2025-06-06,Present,
STU177,2025-06-07,Absent,Medical
STU177,2025-06-08,Present,
STU177,2025-06-09,Present,
STU177,2025-06-10,Absent,Travel
STU177,2025-06-11,Present,
STU177,2025-06-12,Present,
STU177,2025-06-13,Present,
STU177,2025-06-14,Present,
STU177,2025-06-15,Absent,Sick Leave
STU177,2025-06-16,Present,
STU177,2025-06-17,Present,
STU177,2025-06-18,Present,
STU177,2025-06-19,Present,
STU177,2025-06-20,Absent,Travel
STU178,2025-06-01,Absent,Travel
STU178,2025-06-02,Absent,Sick Leave
STU178,2025-06-03,Present,
STU178,2025-06-04,Present,
STU178,2025-06-05,Present,
STU178,2025-06-06,Present,
STU178,2025-06-07,Present,
STU178,2025-06-08,Present,
STU178,2025-06-09,Present,
STU178,2025-06-10,Present,
STU178,2025-06-11,Absent,Travel
STU178,2025-06-12,Present,
STU178,2025-06-13,Present,
STU178,2025-06-14,Present,
STU178,2025-06-15,Present,
STU178,2025-06-16,Present,
STU178,2025-06-17,Present,
STU178,2025-06-18,Absent,Medical
STU178,2025-06-19,Present,
STU178,2025-06-20,Present,
STU179,2025-06-01,Absent,Sick Leave
STU179,2025-06-02,Present,
STU179,2025-06-03,Present,
STU179,2025-06-04,Present,
STU179,2025-06-05,Present,
STU179,2025-06-06,Present,
STU179,2025-06-07,Present,
STU179,2025-06-08,Present,
STU179,2025-06-09,Present,
STU179,2025-06-10,Present,
STU179,2025-06-11,Present,
STU179,2025-06-12,Absent,Family Function
STU179,2025-06-13,Present,
STU179,2025-06-14,Present,
STU179,2025-06-15,Present,
STU179,2025-06-16,Present,
STU179,2025-06-17,Present,
STU179,2025-06-18,Present,
STU179,2025-06-19,Present,
STU179,2025-06-20,Present,
STU180,2025-06-01,Present,
STU180,2025-06-02,Present,
STU180,2025-06-03,Present,
STU180,2025-06-04,Absent,Family Function
STU180,2025-06-05,Absent,Sick Leave
STU180,2025-06-06,Present,
STU180,2025-06-07,Present,
STU180,2025-06-08,Present,
STU180,2025-06-09,Present,
STU180,2025-06-10,Present,
STU180,2025-06-11,Present,
STU180,2025-06-12,Present,
STU180,2025-06-13,Present,
STU180,2025-06-14,Present,
STU180,2025-06-15,Present,
STU180,2025-06-16,Present,
STU180,2025-06-17,Present,
STU180,2025-06-18,Present,
STU180,2025-06-19,Present,
STU180,2025-06-20,Present,
STU181,2025-06-01,Present,
STU181,2025-06-02,Present,
STU181,2025-06-03,Present,
STU181,2025-06-04,Absent,Family Function
STU181,2025-06-05,Present,
STU181,2025-06-06,Present,
STU181,2025-06-07,Present,
STU181,2025-06-08,Present,
STU181,2025-06-09,Present,
STU181,2025-06-10,Present,
STU181,2025-06-11,Present,
STU181,2025-06-12,Present,
STU181,2025-06-13,Present,
STU181,2025-06-14,Present,
STU181,2025-06-15,Present,
STU181,2025-06-16,Present,
STU181,2025-06-17,Absent,Sick Leave
STU181,2025-06-18,Absent,Sick Leave
STU181,2025-06-19,Present,
STU181,2025-06-20,Present,
STU182,2025-06-01,Present,
STU182,2025-06-02,Present,
STU182,2025-06-03,Present,
STU182,2025-06-04,Present,
STU182,2025-06-05,Present,
STU182,2025-06-06,Present,
STU182,2025-06-07,Present,
